qS1,qS2B,qS2,x,y,z,t,set_label
21.387169,759.07104,2306.532,179.82753,-81.09105,239.86879133691411,2020-11-30 16:01:20.253721108+00:00,run0_set2
123.39765,1352.4751,4326.3477,147.26994,-36.18592,442.1195525942004,2020-11-30 16:54:50.568398912+00:00,run0_set2
64.69855,1020.00397,3237.5376,399.7089,-77.58739,-259.074546263603,2020-11-30 18:09:31.628553320+00:00,run0_set2
30.091845,705.4798,2312.5237,356.202,23.18773,-486.66924667002104,2020-11-30 22:58:17.793623728+00:00,run0_set2
41.240788,476.75592,1604.3855,463.9803,-27.684475,72.49392960609464,2020-12-01 00:03:25.054385612+00:00,run0_set2
49.67022,1039.4148,3541.395,202.51013,-347.2583,-430.4554234805705,2020-12-01 02:08:20.692020816+00:00,run0_set2
16.436836,637.5861,2220.519,-412.41037,-12.657524,365.9286727672078,2020-12-01 02:14:30.519838380+00:00,run0_set2
17.178146,845.8125,2729.5566,206.4272,-317.2232,467.73448690857174,2020-12-01 03:55:04.606056020+00:00,run0_set2
4.258273,591.7577,1449.6136,-80.48748,-98.023865,-66.24970379725357,2020-12-01 05:36:29.208855736+00:00,run0_set2
34.081257,921.01385,2967.389,-412.3972,33.519623,62.661518067298516,2020-12-01 07:57:32.880613476+00:00,run0_set2
27.08692,626.48975,1840.7341,8.8098345,-225.9666,-40.62887828363796,2020-12-01 09:40:50.502022596+00:00,run0_set2
42.266838,1620.5607,5009.8794,75.72551,-31.251816,500.230341940327,2020-12-01 11:50:39.654563612+00:00,run0_set2
32.080086,649.1105,1907.9504,277.106,-49.51111,-95.49361684613552,2020-12-01 12:43:26.330954200+00:00,run0_set2
6.1862464,333.06305,1153.8063,-14.430025,320.76303,-4.174137359688984,2020-12-01 13:35:24.436073280+00:00,run0_set2
109.6019,1647.255,5683.4805,-206.91562,-322.16653,-413.45342246141786,2020-12-02 00:01:23.776410028+00:00,run0_set2
67.68123,1277.478,4111.645,142.58975,-328.23593,506.85204989096025,2020-12-02 02:44:23.730982876+00:00,run0_set2
7.2014856,532.0323,1758.872,451.873,-13.312964,-247.78700851145572,2020-12-02 07:20:48.399559448+00:00,run0_set2
77.37054,1431.3351,4008.4382,-98.77435,-69.655914,326.09238347701034,2020-12-02 09:36:59.352286676+00:00,run0_set2
84.02322,1008.7517,3379.1418,-422.64877,118.56029,-78.62122221035838,2020-12-02 10:44:22.248731768+00:00,run0_set2
86.344666,1410.4608,4398.5728,252.75735,95.980576,15.879504868029358,2020-12-02 11:23:34.865252712+00:00,run0_set2
47.52314,717.74036,2214.664,119.79904,-112.452545,-219.79792090161732,2020-12-02 14:18:23.062289200+00:00,run0_set2
12.958702,386.5963,974.5214,-14.809852,459.22064,-399.1554818954153,2020-12-02 16:05:29.588255496+00:00,run0_set2
5.7943616,319.0479,1051.5807,-299.23904,328.95605,154.0811479408988,2020-12-02 18:08:36.716068372+00:00,run0_set2
110.34671,2119.7214,6277.233,-21.997217,459.42136,-74.97456987811461,2020-12-02 18:49:44.938041704+00:00,run0_set2
27.026884,771.3982,2513.3147,-410.90674,2.0555968,-433.1477015352318,2020-12-02 21:14:40.697871224+00:00,run0_set2
3.1862223,432.95047,1241.8219,-20.186245,30.3964,175.47798359632583,2020-12-02 21:44:44.937524872+00:00,run0_set2
26.997227,748.69855,2522.2017,191.77171,-141.07364,315.37629205156384,2020-12-02 22:38:45.722550308+00:00,run0_set2
76.88135,1540.1278,4683.6733,46.449562,268.63165,108.70713136102586,2020-12-03 00:42:52.672026840+00:00,run0_set2
30.047457,849.9429,2820.3447,70.85332,-289.93738,103.952933570847,2020-12-03 00:53:12.944739356+00:00,run0_set2
61.368896,1340.1893,3527.3093,231.81273,264.49362,-285.97376201323925,2020-12-03 01:49:17.234299408+00:00,run0_set2
18.109287,439.37708,1518.8558,-225.89401,-154.53279,227.43246973212166,2020-12-03 13:18:05.174416288+00:00,run0_set2
12.275867,835.06903,2755.5972,-494.243,52.316315,418.2484132561525,2020-12-03 13:51:58.618862516+00:00,run0_set2
24.767727,683.86475,1982.1191,-260.0877,163.78201,-1.6468128838690745,2020-12-03 14:25:43.803740580+00:00,run0_set2
38.64183,710.99207,2190.2532,-227.48581,394.74374,-461.4372403065315,2020-12-03 18:30:19.105521328+00:00,run0_set2
31.961504,949.27637,3315.7124,0.18736845,227.03127,359.3953328052396,2020-12-03 18:36:49.513475024+00:00,run0_set2
27.620499,925.5678,2940.1367,-50.33208,160.70009,363.9904682158214,2020-12-03 22:28:00.747640300+00:00,run0_set2
51.891605,952.87054,2897.11,-135.29825,-200.31064,-239.84567193009138,2020-12-03 23:06:59.421588712+00:00,run0_set2
116.06548,1561.1788,4450.431,-39.284206,-300.55823,-401.1113600445349,2020-12-03 23:38:21.026658772+00:00,run0_set2
46.058506,1055.8589,3201.2515,333.32812,-148.0444,-506.4577849317443,2020-12-04 01:07:19.646340360+00:00,run0_set2
32.024765,954.61414,3324.402,166.63239,51.19019,-180.1148027917725,2020-12-04 01:18:54.343405800+00:00,run0_set2
53.927837,1145.412,3657.8398,-103.42493,352.66068,-13.223019398988527,2020-12-04 02:38:45.120795952+00:00,run0_set2
2.4324958,409.87772,1189.8663,354.0498,-35.666634,-296.59559425077646,2020-12-04 03:07:11.531162920+00:00,run0_set2
31.400642,887.2687,2734.31,-37.820004,222.38785,172.76214074468703,2020-12-04 06:14:31.657687768+00:00,run0_set2
13.247299,603.5334,1391.7241,-115.442955,-41.93255,-74.73303070909685,2020-12-04 11:27:40.810961588+00:00,run0_set2
11.160062,310.48206,989.1061,-71.38649,168.70186,-280.9956986517757,2020-12-04 14:34:42.490539260+00:00,run0_set2
48.48347,945.9312,2934.4578,-410.79703,298.06494,-368.02049388910166,2020-12-04 15:17:52.075337012+00:00,run0_set2
42.761627,781.4788,2353.8635,306.15628,140.43974,-306.15111942508884,2020-12-04 16:54:55.187110480+00:00,run0_set2
58.405907,1467.3541,4938.151,-356.422,-203.09946,384.68035996192805,2020-12-04 21:13:09.132062616+00:00,run0_set2
79.596405,960.53925,3104.8945,-229.83104,43.15809,-55.23905240959027,2020-12-04 23:15:26.935844168+00:00,run0_set2
29.264492,927.59674,2838.9546,-256.24692,-191.72766,57.94855867183014,2020-12-04 23:29:34.175722140+00:00,run0_set2
54.900913,1041.029,2843.8093,-291.19492,-186.06143,-511.25911231587816,2020-12-05 05:03:52.323578148+00:00,run0_set2
17.936817,512.79584,1633.9459,354.59247,104.861374,318.9758147898529,2020-12-05 07:01:02.917229620+00:00,run0_set2
3.9806175,162.49823,798.00476,-16.74059,359.5104,423.36786539948014,2020-12-05 08:13:25.875792116+00:00,run0_set2
11.463014,449.81934,1381.6383,175.43515,243.249,489.64974809750026,2020-12-05 10:04:26.751662700+00:00,run0_set2
73.92968,1221.0792,3729.1243,127.73541,-237.9553,-419.69220246116936,2020-12-05 10:16:34.586264932+00:00,run0_set2
26.928312,657.0618,2186.8276,129.15556,181.96106,-294.06826977495643,2020-12-05 13:17:36.727550776+00:00,run0_set2
83.20401,1532.7334,4355.78,20.138374,209.7317,-523.389091559965,2020-12-05 14:05:50.582695384+00:00,run0_set2
17.651083,599.71936,2335.989,-474.2115,-105.59473,373.26910702565,2020-12-05 14:25:41.150161244+00:00,run0_set2
49.965446,916.594,2710.998,-329.1701,-15.018334,-370.0824136246191,2020-12-05 17:46:44.989865388+00:00,run0_set2
44.499447,731.7502,2221.415,223.33788,179.685,-340.3907694331675,2020-12-05 17:55:04.603145004+00:00,run0_set2
72.40122,1123.7183,3671.3003,-161.15614,-463.79788,-22.077491863225077,2020-12-05 18:53:30.332415096+00:00,run0_set2
63.918087,1003.3337,3158.5898,181.75917,-271.00064,385.2282414916514,2020-12-05 20:15:25.795944224+00:00,run0_set2
27.481508,604.064,1757.8928,322.2856,-103.89646,156.00757009379652,2020-12-05 22:08:40.684954988+00:00,run0_set2
47.37002,844.62244,2789.1487,-242.18246,372.68466,257.7485810434727,2020-12-06 01:44:39.407233732+00:00,run0_set2
19.291683,574.8622,1786.5826,-332.64078,-272.9174,-263.8169616552932,2020-12-06 02:36:06.308803640+00:00,run0_set2
30.072756,683.2974,2430.4363,-479.41318,3.581034,-376.6216447858317,2020-12-06 04:57:48.678695380+00:00,run0_set2
8.911351,346.04553,1034.2404,217.65334,180.0544,410.3011854755438,2020-12-06 05:18:38.881144972+00:00,run0_set2
77.84716,1128.4183,4024.2686,-206.45876,-242.50839,269.24820196841586,2020-12-06 06:40:46.182454764+00:00,run0_set2
91.40113,1369.1096,4307.4707,-293.39243,-386.35446,-404.6696443881135,2020-12-06 08:19:36.381891852+00:00,run0_set2
30.56321,746.7404,2293.858,174.8653,-164.37167,-99.83543068921085,2020-12-06 08:32:55.239751416+00:00,run0_set2
27.295223,562.1828,1699.6631,-334.51596,48.736443,-100.51880980155374,2020-12-06 10:37:07.299956616+00:00,run0_set2
27.493633,432.90475,1438.1188,-312.2529,-158.41202,-342.7354667324131,2020-12-06 10:57:20.745656244+00:00,run0_set2
42.588516,653.3893,2113.0847,-92.85552,-280.55786,-87.13400511842337,2020-12-06 11:51:44.319842436+00:00,run0_set2
9.407457,546.52655,1667.5417,-390.00568,-74.16906,-307.5060952512862,2020-12-06 16:37:01.638826676+00:00,run0_set2
27.107462,597.7773,2110.1948,-165.62103,101.385544,92.12340548822107,2020-12-06 17:20:12.876222920+00:00,run0_set2
16.237236,547.90485,1846.7979,155.79424,-37.727962,-42.34910846298385,2020-12-06 17:23:37.838144724+00:00,run0_set2
39.075817,708.4141,2474.6013,235.175,164.56248,504.1420982385659,2020-12-06 18:12:36.087772880+00:00,run0_set2
42.49583,880.58655,2490.3289,202.64807,86.48438,-60.78856209775438,2020-12-06 18:21:53.266898032+00:00,run0_set2
8.837901,555.62665,1815.5886,-199.00526,349.4042,-67.71661240909305,2020-12-06 18:27:08.995951940+00:00,run0_set2
34.53228,1053.8591,3395.7107,-77.99962,210.04868,263.80473386664977,2020-12-06 19:50:50.133616216+00:00,run0_set2
13.407091,542.6569,1726.1593,-429.72028,189.68678,-67.53987643176299,2020-12-06 22:20:57.888471728+00:00,run0_set2
7.0700097,395.50845,1304.2064,-76.67628,312.71558,219.1730083915631,2020-12-07 05:12:30.587628860+00:00,run0_set2
56.31791,1334.2699,4106.4673,359.39822,-205.76869,235.18528793766728,2020-12-07 07:01:32.258883480+00:00,run0_set2
26.577705,621.2759,1927.416,246.3255,-126.17328,-301.2025120598471,2020-12-07 09:45:00.870761676+00:00,run0_set2
29.421965,703.4498,2202.344,307.1414,-66.8395,-520.2549735619787,2020-12-07 11:40:03.265891076+00:00,run0_set2
72.24767,1048.7487,3161.107,171.64192,-325.42685,97.62578558243058,2020-12-07 12:35:53.861482152+00:00,run0_set2
58.9801,1018.6759,3271.4043,268.35684,-195.7077,282.9334578130075,2020-12-07 19:19:05.294394116+00:00,run0_set2
12.228704,472.37036,1678.9548,-462.0672,-57.749184,433.3416657201403,2020-12-07 22:15:44.402953608+00:00,run0_set2
18.804152,493.5374,1607.0813,-424.82516,-112.78661,185.07474716534858,2020-12-08 01:22:55.514007144+00:00,run0_set2
15.882409,454.9333,1265.6761,-273.08075,-227.71387,-367.11324920547383,2020-12-08 07:05:57.975414136+00:00,run0_set2
61.43122,1179.6282,3453.0813,-236.88608,-272.9449,-508.07197352469234,2020-12-08 07:18:53.095557620+00:00,run0_set2
80.84146,1080.1039,3206.3613,266.3703,242.08817,-317.21479160595106,2020-12-08 07:35:31.830488700+00:00,run0_set2
6.7661023,522.06836,1756.0271,330.8751,-40.790356,154.55833507968998,2020-12-08 07:58:34.339014732+00:00,run0_set2
9.195038,498.24875,1503.7014,-374.16547,135.10484,-485.5734836105746,2020-12-08 16:08:12.051363956+00:00,run0_set2
45.755283,743.2296,2158.1606,84.15024,252.66034,-339.3303535691872,2020-12-08 16:30:08.880515499+00:00,run0_set2
91.08386,1169.5533,3773.38,-266.4853,-69.81341,460.56489742821526,2020-12-08 19:13:20.720958024+00:00,run0_set2
8.07456,385.88806,1320.4875,230.23428,-313.74905,-34.81426462947866,2020-12-08 19:19:50.096372616+00:00,run0_set2
97.066956,1232.8004,3660.4963,420.75842,79.31159,506.16867077861735,2020-12-08 20:19:34.968612436+00:00,run0_set2
26.797308,456.15405,1427.7008,301.1421,-207.7769,-511.01757314686006,2020-12-08 22:22:56.999342576+00:00,run0_set2
84.01022,1616.7904,4619.5684,-331.68436,133.71443,-22.260119039799406,2020-12-08 23:05:20.679000320+00:00,run0_set2
59.56687,1116.5511,3487.523,-200.0447,419.31723,-338.98866401301575,2020-12-09 00:36:43.323170252+00:00,run0_set2
20.902283,560.7984,1912.369,-207.75934,-92.540245,16.321344811354606,2020-12-09 04:29:27.579096500+00:00,run0_set2
16.103466,380.73196,1295.8264,-134.31317,176.94382,383.6906384888797,2020-12-09 08:00:48.196438352+00:00,run0_set2
46.51612,756.81067,2584.9597,-222.47934,-279.49292,255.11521498125467,2020-12-09 10:48:18.126866552+00:00,run0_set2
20.018457,546.57117,1653.8947,-234.30176,-376.5014,-307.0112345147619,2020-12-09 11:33:35.873173492+00:00,run0_set2
104.132454,1635.5184,4680.9224,-157.79567,4.848715,-104.21259172775228,2020-12-09 12:50:35.360644952+00:00,run0_set2
73.565895,1314.6439,4179.426,346.99966,103.45046,189.51082019633327,2020-12-09 13:52:32.662345920+00:00,run0_set2
67.948074,1225.8566,3871.1208,273.6062,31.157793,-80.79507473151818,2020-12-09 17:58:00.645905276+00:00,run0_set2
34.842716,791.93115,2271.5093,-190.76672,45.15047,-516.8616427972413,2020-12-09 19:11:58.325256324+00:00,run0_set2
125.90572,1928.2163,5977.0435,87.92214,-100.28537,114.76917538344719,2020-12-09 23:29:15.728510988+00:00,run0_set2
16.89156,628.2552,2017.1648,451.97992,-98.726715,-436.5704882961911,2020-12-10 02:00:00.337287748+00:00,run0_set2
127.69145,1662.2195,5159.1265,152.72862,208.44168,358.50576171934495,2020-12-10 02:02:39.573544420+00:00,run0_set2
40.295197,814.3529,2850.8093,285.0555,-343.4065,-73.6785060443608,2020-12-10 02:10:30.903307652+00:00,run0_set2
19.355488,621.1995,1973.5651,14.168005,-111.30746,-334.89428053820245,2020-12-10 06:51:18.149227264+00:00,run0_set2
11.062594,568.3937,1659.1042,306.3709,-238.0177,-442.9035274838516,2020-12-10 06:53:26.078997912+00:00,run0_set2
17.841541,615.0435,2002.0872,326.91168,-221.38815,-385.62928843042084,2020-12-10 09:25:49.469600764+00:00,run0_set2
61.647724,903.2966,2836.224,-11.93964,-238.51439,-539.678257470553,2020-12-10 10:48:51.992484632+00:00,run0_set2
63.48304,1070.4569,3467.738,-228.84575,-127.956825,26.613269891208915,2020-12-10 12:56:11.233698676+00:00,run0_set2
29.26392,701.4498,2188.0735,99.5935,93.07784,363.3306539004558,2020-12-10 14:15:07.231588096+00:00,run0_set2
31.947388,722.8055,2123.5159,-296.91467,119.31957,-276.26506565857426,2020-12-10 15:08:26.327122108+00:00,run0_set2
6.206679,366.42636,947.99945,358.9348,281.0437,46.325222562755926,2020-12-10 17:09:16.822243976+00:00,run0_set2
5.3596497,383.0997,1197.8926,99.06825,229.59692,106.3329780655585,2020-12-10 18:31:43.120643108+00:00,run0_set2
33.604507,912.7781,2902.036,345.27158,78.835396,-396.26879426569076,2020-12-10 19:40:12.938465868+00:00,run0_set2
33.898727,971.8067,2991.732,478.4399,116.33629,479.2458902320035,2020-12-10 22:17:48.385486608+00:00,run0_set2
34.155426,651.513,2042.2548,78.0864,-245.21272,-97.9031173370688,2020-12-10 23:54:57.590539184+00:00,run0_set2
29.235254,519.04565,1633.0663,445.6689,-213.48677,143.43575090638438,2020-12-11 05:04:14.093201400+00:00,run0_set2
62.87442,821.61224,2388.2908,58.691822,-303.2071,-467.28130995691254,2020-12-11 05:17:32.540902928+00:00,run0_set2
44.446037,864.7959,2770.6628,-237.29733,143.9101,-229.5773116472143,2020-12-11 05:24:48.059697672+00:00,run0_set2
26.691116,820.9257,2322.2,380.35278,-92.22881,-278.8925405215481,2020-12-11 09:56:11.392382080+00:00,run0_set2
6.064993,426.7618,1286.0454,-304.55673,-124.45025,-223.85106598172013,2020-12-11 10:03:32.661076500+00:00,run0_set2
29.161858,684.80524,2438.2458,-151.8533,-213.98645,111.44064781039754,2020-12-11 10:21:20.096295896+00:00,run0_set2
6.8479395,321.51697,1004.2923,-283.4517,-58.910755,-37.91303543199922,2020-12-11 10:44:42.764875340+00:00,run0_set2
54.7339,1026.8297,3346.3157,-436.1124,-66.21975,-256.87712894546576,2020-12-11 16:08:11.380793432+00:00,run0_set2
11.429159,441.71518,1329.4592,194.56895,-17.505709,-550.1763745239591,2020-12-11 16:32:05.263910416+00:00,run0_set2
48.57404,1134.231,3370.7532,283.0143,-273.40585,-88.90725609096842,2020-12-11 18:07:07.154754948+00:00,run0_set2
36.35765,619.2781,2266.923,65.36678,251.90182,-83.42254959449178,2020-12-11 22:06:57.986520200+00:00,run0_set2
53.82575,1217.8585,3452.8752,-93.40054,173.86467,-526.8590079148785,2020-12-11 22:38:02.133175280+00:00,run0_set2
55.855755,1444.5806,4303.9536,234.1227,-163.54407,-440.6707629702487,2020-12-11 23:46:52.214252004+00:00,run0_set2
4.7861505,293.00266,847.9744,285.78955,292.14236,-405.7064954551164,2020-12-12 09:11:16.747769220+00:00,run0_set2
24.731485,659.0644,2359.4873,133.69307,-384.56424,428.2163223775683,2020-12-12 13:10:18.854455968+00:00,run0_set2
31.139862,615.2119,2056.5913,25.59671,398.48138,-395.1612488077558,2020-12-12 15:36:24.328638672+00:00,run0_set2
27.4455,623.05524,1827.5234,221.81837,311.51755,-509.88057169270337,2020-12-12 16:15:42.255270484+00:00,run0_set2
97.624855,1943.5154,6106.0737,401.49347,-58.038498,-392.3334731704747,2020-12-12 18:31:48.328391888+00:00,run0_set2
35.21301,806.0133,2464.1755,237.44711,256.76202,441.4302822826131,2020-12-12 21:16:38.298097556+00:00,run0_set2
21.531685,500.86273,1487.9515,146.71474,282.43692,-361.9879058629019,2020-12-12 22:25:38.967445932+00:00,run0_set2
121.7261,1289.4865,3875.121,-384.78674,186.19502,-309.0613718517907,2020-12-13 02:48:46.660264500+00:00,run0_set2
70.08823,1367.92,3874.4424,124.90815,220.96872,-19.408778605540988,2020-12-13 06:12:47.963081424+00:00,run0_set2
27.067703,646.671,2215.783,-8.37999,-482.35382,365.2806408503309,2020-12-13 06:38:50.689108792+00:00,run0_set2
24.767513,519.0794,1705.8127,-96.82732,488.14767,182.94213303889904,2020-12-13 08:50:25.785933344+00:00,run0_set2
48.796394,988.92487,2849.396,57.98389,413.9048,-31.238306688166972,2020-12-13 12:28:59.650511152+00:00,run0_set2
14.911489,600.2602,2169.6216,237.05731,-324.0314,480.17080851336425,2020-12-13 21:00:16.995729692+00:00,run0_set2
6.85989,406.2668,1380.4844,-165.38837,-183.15611,494.6631586544298,2020-12-13 23:07:40.343088852+00:00,run0_set2
10.914921,799.68005,2426.3582,103.40832,253.68484,-260.51789007846503,2020-12-13 23:08:07.364166260+00:00,run0_set2
16.112616,535.6361,1844.8805,-146.48405,444.9268,455.8165908372807,2020-12-14 02:32:14.906756532+00:00,run0_set2
4.888817,339.49457,1014.2105,-269.54056,353.0394,372.02017278585083,2020-12-14 07:44:42.545905008+00:00,run0_set2
16.478521,358.8128,1052.5162,362.27872,213.22179,-28.00403830302662,2020-12-14 08:15:36.603418672+00:00,run0_set2
94.78127,1519.1084,4718.2153,125.02058,52.477367,-413.0587121120475,2020-12-14 09:56:46.762019308+00:00,run0_set2
34.76206,724.65894,2522.064,39.550446,256.32742,344.03108517601225,2020-12-14 13:24:08.745813216+00:00,run0_set2
25.893524,638.45984,2017.7709,-246.17082,-391.99747,429.02930787328665,2020-12-14 14:16:58.194619888+00:00,run0_set2
20.533098,690.091,1835.9917,343.2069,224.22621,-243.26845869105045,2020-12-14 15:15:58.201692568+00:00,run0_set2
36.14047,683.9045,2051.69,-125.03998,38.24544,14.548093838809564,2020-12-14 17:57:51.078035992+00:00,run0_set2
75.69602,1194.6241,3745.752,75.73853,56.99605,-118.6578122748632,2020-12-14 18:41:44.896629024+00:00,run0_set2
31.754114,542.0971,1660.0398,345.77695,-158.6903,-314.94667989688185,2020-12-14 23:47:10.033255260+00:00,run0_set2
42.389137,664.42346,2187.6946,-296.18677,360.0691,-435.3333364548803,2020-12-15 02:44:00.810483096+00:00,run0_set2
58.35475,999.58325,3236.8499,-164.42368,187.88818,-221.45334788927573,2020-12-15 05:05:55.234724332+00:00,run0_set2
50.041946,1170.5037,3490.9453,-360.26968,-215.34138,-422.74973486897954,2020-12-15 08:28:43.346949316+00:00,run0_set2
41.708668,1080.9863,3504.747,42.674343,-117.877686,-142.6703403947754,2020-12-15 09:19:40.225623816+00:00,run0_set2
17.522715,484.11456,1659.1847,-99.06972,286.09998,383.9498512556305,2020-12-15 10:01:19.807435252+00:00,run0_set2
35.242313,1013.07336,3530.391,439.67746,-68.05055,-372.3778223683638,2021-01-18 12:01:19.840037572+00:00,run0_set3
26.24687,729.09393,2433.976,-43.71925,-60.022312,59.604650854615784,2021-01-18 12:21:45.942303616+00:00,run0_set3
34.259834,875.32996,2854.0417,-148.44914,413.55997,-459.56769578608555,2021-01-18 14:06:50.574866120+00:00,run0_set3
127.79524,2071.3352,7291.935,144.88995,40.406673,-139.4235867305839,2021-01-18 14:11:13.738402520+00:00,run0_set3
23.255423,605.8776,2341.09,-203.37457,-10.2408495,89.12558561605687,2021-01-18 14:45:52.368554504+00:00,run0_set3
66.32552,972.99176,3765.291,412.5602,-16.180538,409.3339595206333,2021-01-18 16:23:49.944628980+00:00,run0_set3
53.81845,1369.7478,5092.711,76.72984,428.04446,498.34661774848144,2021-01-18 16:33:00.356151580+00:00,run0_set3
53.409374,1085.5338,3505.7485,-32.375954,203.70581,38.601729725112364,2021-01-18 16:53:17.585550648+00:00,run0_set3
60.77513,905.642,3247.211,402.8415,-241.52113,-422.5160891648585,2021-01-18 16:56:13.829220256+00:00,run0_set3
72.544075,1295.4545,4421.251,269.09204,339.10538,405.758497008462,2021-01-18 17:04:52.746652704+00:00,run0_set3
26.56466,915.24786,3448.4172,86.997,-255.2433,-239.53069481237537,2021-01-18 17:29:31.027660352+00:00,run0_set3
42.569088,795.10034,2800.0598,20.33019,19.106472,-128.4693510928039,2021-01-18 20:08:52.584213492+00:00,run0_set3
20.292536,591.6237,2113.7644,-286.02264,108.40356,62.63678327915318,2021-01-18 21:17:52.586115140+00:00,run0_set3
5.7504888,365.50204,1206.8982,164.01471,-191.63773,-429.70791000224904,2021-01-18 21:57:29.994825712+00:00,run0_set3
12.704048,689.76337,2638.509,-174.74715,357.74463,1.4099088877219401,2021-01-19 00:27:33.520625656+00:00,run0_set3
15.893675,588.09424,2190.3928,-255.00667,313.44247,-88.44987689611446,2021-01-20 10:53:27.274179768+00:00,run0_set3
19.905836,336.48407,1293.6045,429.13058,-117.26575,126.41672485656323,2021-01-20 11:38:36.877883044+00:00,run0_set3
50.61569,1114.0183,3775.3171,219.59624,302.3596,336.55109681371994,2021-01-20 11:45:40.496269476+00:00,run0_set3
85.335884,1257.1874,4407.1733,-305.87112,-135.98271,3.54233342520979,2021-01-20 13:55:34.877660608+00:00,run0_set3
89.42113,2144.427,7610.4907,-230.51682,246.32036,485.86171025091573,2021-01-20 14:24:34.542992904+00:00,run0_set3
30.982168,551.28577,1964.843,-77.03195,272.8961,224.15771804059443,2021-01-20 14:32:35.613679028+00:00,run0_set3
61.75763,1170.8107,4425.991,189.91948,371.10046,307.9707657523762,2021-01-20 15:49:34.706623988+00:00,run0_set3
44.74547,1079.2277,3741.395,-346.42587,275.21725,-175.29505703243387,2021-01-20 17:11:23.165808752+00:00,run0_set3
83.52503,1722.101,5955.8687,182.37427,-302.14636,-247.02631311812036,2021-01-20 17:28:20.333915+00:00,run0_set3
109.83154,2117.5352,7491.174,418.18597,-30.10346,55.16453400943567,2021-01-20 19:31:50.518909780+00:00,run0_set3
129.85864,1469.8073,4825.869,-362.01273,155.61725,-465.4508506059492,2021-01-21 00:45:32.092139936+00:00,run0_set3
35.397118,875.0621,2873.921,349.5577,242.63992,-350.35250591266765,2021-01-21 02:24:46.625564876+00:00,run0_set3
35.41244,949.11554,2983.3306,-125.15563,4.9293213,-149.1392634589189,2021-01-21 13:59:06.305460152+00:00,run0_set3
14.323391,431.32712,1575.464,251.34753,-288.91986,243.97466059171416,2021-01-21 14:19:33.686823360+00:00,run0_set3
74.290535,1483.4711,5012.3364,-338.8233,-280.99963,-178.47324593214182,2021-01-21 15:13:34.542754208+00:00,run0_set3
47.920147,1158.4124,4052.5437,92.89389,-213.64125,144.3641445255019,2021-01-21 16:22:39.191023024+00:00,run0_set3
81.79509,1186.1212,4136.7617,-260.96814,-335.87875,-282.9036256789774,2021-01-21 17:39:10.759249560+00:00,run0_set3
71.33705,677.4518,2386.9192,398.15976,246.35828,180.65625747584266,2021-01-21 18:02:09.181651440+00:00,run0_set3
65.76816,1198.0618,4629.355,163.94746,-353.311,-118.62514466631899,2021-01-21 19:01:33.580819832+00:00,run0_set3
64.83482,1428.5657,5357.271,-205.48053,-138.92497,313.7429176511104,2021-01-21 19:23:00.831376116+00:00,run0_set3
83.56541,956.10785,3231.7385,-267.5446,177.13618,-296.8899937412948,2021-01-22 00:09:02.800144844+00:00,run0_set3
19.663183,623.72577,2246.1777,213.20024,200.64284,44.66599457418738,2021-01-22 01:44:57.096779436+00:00,run0_set3
42.576008,764.05945,2743.4607,-250.13046,-326.93433,485.2513202169826,2021-01-26 01:57:35.185280100+00:00,run0_set4
40.141815,915.93634,2728.4697,222.47357,315.11282,24.39134105306016,2021-01-26 02:09:43.768022260+00:00,run0_set4
10.165474,579.43036,1950.88,19.483871,-324.12375,234.03569076386975,2021-01-26 04:02:05.759361408+00:00,run0_set4
21.434647,487.15546,1611.943,-66.78205,71.05036,194.1615454621658,2021-01-26 04:04:53.441734352+00:00,run0_set4
39.28606,883.8901,3569.613,-448.00742,181.10359,197.64663090205846,2021-01-26 06:29:15.987923864+00:00,run0_set4
130.02036,2157.6895,6688.392,-200.83629,199.20784,-287.9097761917877,2021-01-26 09:27:11.981382792+00:00,run0_set4
42.922234,916.35956,3320.9685,162.7072,463.19952,121.86588870660648,2021-01-26 10:43:47.778015796+00:00,run0_set4
13.323166,743.1999,2669.5562,279.10373,39.58122,-247.90508208696076,2021-01-26 13:03:19.826793540+00:00,run0_set4
48.370255,785.0213,2573.0576,-465.8908,114.876015,-210.15944987965372,2021-01-26 13:38:10.546343508+00:00,run0_set4
74.59499,1339.9579,4486.763,6.6497035,144.4343,-500.908662539367,2021-01-26 14:59:17.890067844+00:00,run0_set4
80.66277,880.68896,3370.3171,-307.3573,286.73904,472.28725646337523,2021-01-26 19:32:05.778735096+00:00,run0_set4
48.674942,929.8126,3143.1975,272.16565,-71.05637,-530.8270425942114,2021-01-26 19:57:14.485462600+00:00,run0_set4
89.984764,1721.6177,5820.915,104.74101,273.0509,98.53738519201528,2021-01-26 21:56:08.168133056+00:00,run0_set4
3.9100142,329.45468,1259.7268,327.41656,-388.54208,423.17252631452897,2021-01-26 22:21:57.953328560+00:00,run0_set4
12.648228,568.49316,2095.8818,-226.17194,-351.02203,-462.1299919769126,2021-01-26 23:15:41.597455600+00:00,run0_set4
109.61361,1839.925,5946.2646,-459.21887,-99.19102,-289.7658396101019,2021-01-27 00:22:54.248931676+00:00,run0_set4
72.57451,1099.1086,4009.4302,-111.493034,-278.98898,169.5899903004467,2021-01-27 02:55:16.382410836+00:00,run0_set4
121.69603,1868.983,6012.001,-154.33896,-203.05232,-433.62494461674805,2021-01-27 03:37:15.337988548+00:00,run0_set4
